mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
27	27	319/4	319/4	0.0	7/16	7/16	Dynamic	3/4	1	1	0					p							
27	27	80	80	0.375	1/2	1/2	Chord	3/4	1	1	3/32		1/16	3/2	270								
27	27	643/8	643/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	271								
27	27	161/2	161/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	272								
27	27	645/8	645/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	273								
27	27	323/4	323/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	274								
27	27	647/8	647/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	275								
27	27	78	78	0.75	0	0	Chord	3/4	1	2	3/16		1/8	3/2	276								
27	27	315/4	315/4	0.125	3/16	3/16	Chord	3/4	1	2	1/32		1/32	1	277								
27	27	631/8	631/8	0.125	7/32	7/32	Chord	3/4	1	2	1/32		1/32	1	278								
27	27	79	79	0.75	1/4	1/4	Chord	3/4	1	2	3/16		1/8	3/2	279		ornamentTurn						
27	27	319/4	319/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	280								
27	27	323/4	323/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	281								
27	27	78	78	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	282								
27	27	315/4	315/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	283								
27	27	631/8	631/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	284								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	285								
28	28	81	81	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	286								
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	287		ornamentTurn						
28	28	82	82	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	288								
28	28	81	81	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	289								
28	28	82	82	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	290								
29	29	84	84	0.0	0	0	Dynamic	3/4	1	1	0					f							
29	29	84	84	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	291		articStaccatissimoAbove						
29	29	337/4	337/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	292								36
29	29	169/2	169/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	293								36
29	29	339/4	339/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	294								
29	29	85	85	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	295		articStaccatissimoAbove						
29	29	341/4	341/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	296								37
29	29	171/2	171/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	297								37
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	298								
29	29	86	86	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	299								
29	29	85	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	300								
29	29	84	84	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	301								
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	302								
30	30	87	87	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	303								
30	30	349/4	349/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	304								38
30	30	175/2	175/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	305								38
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	306								
30	30	88	88	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	307								39
30	30	353/4	353/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	308								39
30	30	177/2	177/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	309								39
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	310								
30	30	89	89	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	311		ornamentMordent						
30	30	87	87	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	312								
30	30	88	88	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	313								
30	30	87	87	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	314								
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	315								
31	31	90	90	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	316								
31	31	361/4	361/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	317								40
31	31	181/2	181/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	318								40
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	319								
31	31	91	91	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	320		articStaccatissimoAbove						
31	31	365/4	365/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	321								41
31	31	183/2	183/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	322								41
31	31	367/4	367/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	323								
31	31	92	92	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	324		articStaccatissimoAbove						
31	31	369/4	369/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0					p							
31	31	369/4	369/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	325								42
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	326								42
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	327								
31	31	90	90	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	328								
31	31	92	92	0.0	1/2	1/2	Dynamic	3/4	2	1	0					p							
31	31	90	90	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	329								
31	31	92	92	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	330								
31	31	90	90	1.0	0	0	Chord	3/4	2	3	1/4		1/4	1	331								
31	31	91	91	2.0	1/4	1/4	Chord	3/4	2	3	1/2		1/2	1	332								
32	32	93	93	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	333								
32	32	93	93	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	334		ornamentTurn						
32	32	94	94	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	335								
32	32	93	93	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	336								
32	32	94	94	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	337								
33	33	96	96	0.0	0	0	Dynamic	3/4	1	1	0					f							
33	33	96	96	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	338								43
33	33	97	97	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	339		ornamentMordent						
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	340								
33	33	98	98	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	341								
33	33	785/8	785/8	0.375	17/32	17/32	Chord	3/4	1	1	3/32		1/16	3/2	342								
33	33	197/2	197/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	343								
33	33	789/8	789/8	0.375	21/32	21/32	Chord	3/4	1	1	3/32		1/16	3/2	344								
33	33	97	97	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	345								
33	33	98	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	346								
34	34	99	99	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	347								
34	34	99	99	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	348		ornamentTurn						
34	34	100	100	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	349								
34	34	99	99	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	350								
34	34	100	100	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	351								
35	35	102	102	0.0	0	0	Dynamic	3/4	1	1	0					pp							
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	352								44
35	35	103	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	353								44
35	35	104	104	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	354								
35	35	103	103	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	355								
35	35	103	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	356								45
35	35	104	104	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	357								
36	36	105	105	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	358								46
36	36	106	106	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	359								46
36	36	107	107	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	360								
36	36	105	105	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	361								
36	36	107	107	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	362								
36	36	105	105	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	363								47
36	36	106	106	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	364								47
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	365								
37	37	108	108	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	366								
37	37	435/4	435/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	367								
37	37	871/8	871/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	368								
37	37	109	109	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	369								
37	37	108	108	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	370								
37	37	109	109	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	371								
37	37	108	108	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	372								
37	37	109	109	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	373								
38	38	111	111	0.0	0	0	Dynamic	3/4	1	1	0					f							
38	38	111	111	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	374								
38	38	111	111	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	375								
38	38	112	112	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	376		ornamentUpPrall						
38	38	111	111	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	377								
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	378								
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	379								
39	39	114	114	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	380		articStaccatissimoAbove						
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	381								48
39	39	229/2	229/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	382								48
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	383								
39	39	115	115	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	384		articStaccatissimoAbove						
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	385								49
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	386								49
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	387								
39	39	116	116	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	388		articStaccatissimoAbove						
39	39	465/4	465/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	389								50
39	39	233/2	233/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	390								50
39	39	467/4	467/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	391								
39	39	114	114	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	392								
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	393								
40	40	117	117	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	394		articStaccatissimoBelow						
40	40	469/4	469/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	395								51
40	40	235/2	235/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	396								51
40	40	471/4	471/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	397								
40	40	118	118	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	398								52
40	40	119	119	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	399		ornamentUpPrall						
40	40	117	117	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	400								
40	40	118	118	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	401								
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	402								
41	41	120	120	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	403								
41	41	120	120	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	404								
